product_id,product_name,category,brand,unit_cost
2722,Product_2722,Books,Brand_A,529.77
2723,Product_2723,Sports,Brand_C,389.68
2724,Product_2724,Home & Kitchen,Brand_C,781.75
2725,Product_2725,Sports,Brand_A,55.59
2726,Product_2726,Home & Kitchen,Brand_E,308.55
2727,Product_2727,Sports,Brand_C,603.3
2728,Product_2728,Electronics,Brand_E,587.89
2729,Product_2729,Clothing,Brand_D,452.79
2730,Product_2730,Electronics,Brand_C,645.46
2731,Product_2731,Home & Kitchen,Brand_A,604.31
2732,Product_2732,Clothing,Brand_D,432.85
2733,Product_2733,Beauty,Brand_E,682.29
2734,Product_2734,Sports,Brand_B,574.94
2735,Product_2735,Toys,Brand_A,361.23
2736,Product_2736,Sports,Brand_B,240.27
2737,Product_2737,Home & Kitchen,Brand_A,389.83
2738,Product_2738,Books,Brand_D,510.73
2739,Product_2739,Beauty,Brand_D,245.66
2740,Product_2740,Beauty,Brand_E,63.82
2741,Product_2741,Electronics,Brand_D,129.03
2742,Product_2742,Beauty,Brand_C,456.91
2743,Product_2743,Electronics,Brand_C,423.59
2744,Product_2744,Beauty,Brand_B,217.33
2745,Product_2745,Beauty,Brand_E,166.66
2746,Product_2746,Clothing,Brand_D,223.5
2747,Product_2747,Electronics,Brand_A,203.04
2748,Product_2748,Books,Brand_E,568.9
2749,Product_2749,Books,Brand_E,553.46
2750,Product_2750,Home & Kitchen,Brand_C,651.9
2751,Product_2751,Home & Kitchen,Brand_C,388.26
2752,Product_2752,Clothing,Brand_C,765.39
2753,Product_2753,Home & Kitchen,Brand_C,652.48
2754,Product_2754,Beauty,Brand_B,629.77
2755,Product_2755,Toys,Brand_D,363.11
2756,Product_2756,Beauty,Brand_E,446.21
2757,Product_2757,Books,Brand_C,195.68
2758,Product_2758,Sports,Brand_E,161.91
2759,Product_2759,Books,Brand_E,122.35
2760,Product_2760,Toys,Brand_A,564.53
2761,Product_2761,Toys,Brand_C,132.67
2762,Product_2762,Electronics,Brand_D,637.23
2763,Product_2763,Toys,Brand_C,46.52
2764,Product_2764,Beauty,Brand_D,448.45
2765,Product_2765,Books,Brand_E,392.5
2766,Product_2766,Books,Brand_B,432.95
2767,Product_2767,Books,Brand_B,124.96
2768,Product_2768,Clothing,Brand_C,228.64
2769,Product_2769,Beauty,Brand_A,42.85
2770,Product_2770,Toys,Brand_E,405.3
2771,Product_2771,Sports,Brand_E,537.35
2772,Product_2772,Electronics,Brand_E,349.73
2773,Product_2773,Home & Kitchen,Brand_E,737.08
2774,Product_2774,Beauty,Brand_E,391.53
2775,Product_2775,Home & Kitchen,Brand_A,741.68
2776,Product_2776,Toys,Brand_E,260.48
2777,Product_2777,Clothing,Brand_B,527.44
2778,Product_2778,Beauty,Brand_E,110.32
2779,Product_2779,Beauty,Brand_A,229.69
2780,Product_2780,Sports,Brand_D,194.89
2781,Product_2781,Home & Kitchen,Brand_C,764.09
2782,Product_2782,Beauty,Brand_C,724.93
2783,Product_2783,Clothing,Brand_A,149.41
2784,Product_2784,Beauty,Brand_B,789.96
2785,Product_2785,Clothing,Brand_C,605.52
2786,Product_2786,Sports,Brand_E,387.52
2787,Product_2787,Clothing,Brand_A,783.03
2788,Product_2788,Home & Kitchen,Brand_D,672.71
2789,Product_2789,Clothing,Brand_B,615.32
2790,Product_2790,Sports,Brand_E,208.12
2791,Product_2791,Beauty,Brand_C,277.79
2792,Product_2792,Toys,Brand_D,246.57
2793,Product_2793,Toys,Brand_B,607.59
2794,Product_2794,Electronics,Brand_C,197.25
2795,Product_2795,Sports,Brand_E,357.11
2796,Product_2796,Books,Brand_C,439.83
2797,Product_2797,Clothing,Brand_A,235.29
2798,Product_2798,Beauty,Brand_C,25.17
2799,Product_2799,Home & Kitchen,Brand_D,292.42
2800,Product_2800,Home & Kitchen,Brand_D,574.42
2801,Product_2801,Electronics,Brand_B,83.92
2802,Product_2802,Clothing,Brand_D,423.6
2803,Product_2803,Sports,Brand_A,692.41
2804,Product_2804,Sports,Brand_C,40.34
2805,Product_2805,Books,Brand_C,319.88
2806,Product_2806,Electronics,Brand_E,691.53
2807,Product_2807,Clothing,Brand_D,469.22
2808,Product_2808,Electronics,Brand_D,124.69
2809,Product_2809,Beauty,Brand_E,95.94
2810,Product_2810,Books,Brand_B,38.47
2811,Product_2811,Books,Brand_E,78.64
2812,Product_2812,Home & Kitchen,Brand_D,664.16
2813,Product_2813,Home & Kitchen,Brand_E,389.57
2814,Product_2814,Beauty,Brand_E,310.89
2815,Product_2815,Clothing,Brand_C,499.01
2816,Product_2816,Home & Kitchen,Brand_E,371.03
2817,Product_2817,Toys,Brand_D,144.58
2818,Product_2818,Beauty,Brand_A,708.47
2819,Product_2819,Beauty,Brand_C,142.02
2820,Product_2820,Beauty,Brand_D,566.76
2821,Product_2821,Sports,Brand_A,697.13
2822,Product_2822,Books,Brand_A,711.68
2823,Product_2823,Home & Kitchen,Brand_E,613.74
2824,Product_2824,Beauty,Brand_B,19.88
2825,Product_2825,Electronics,Brand_D,310.36
2826,Product_2826,Sports,Brand_D,642.6
2827,Product_2827,Home & Kitchen,Brand_D,131.45
2828,Product_2828,Electronics,Brand_D,646.87
2829,Product_2829,Beauty,Brand_D,577.75
2830,Product_2830,Toys,Brand_B,128.97
2831,Product_2831,Clothing,Brand_C,165.44
2832,Product_2832,Beauty,Brand_A,553.57
2833,Product_2833,Home & Kitchen,Brand_A,698.02
2834,Product_2834,Clothing,Brand_A,453.42
2835,Product_2835,Books,Brand_C,511.93
2836,Product_2836,Electronics,Brand_E,582.62
2837,Product_2837,Books,Brand_B,239.9
2838,Product_2838,Sports,Brand_A,470.46
2839,Product_2839,Clothing,Brand_B,193.59
2840,Product_2840,Electronics,Brand_B,345.99
2841,Product_2841,Books,Brand_B,234.02
2842,Product_2842,Electronics,Brand_E,281.75
2843,Product_2843,Sports,Brand_A,484.56
2844,Product_2844,Clothing,Brand_D,65.79
2845,Product_2845,Toys,Brand_C,629.8
2846,Product_2846,Beauty,Brand_D,342.98
2847,Product_2847,Electronics,Brand_A,672.22
2848,Product_2848,Books,Brand_C,395.77
2849,Product_2849,Books,Brand_E,467.38
2850,Product_2850,Electronics,Brand_D,651.21
2851,Product_2851,Electronics,Brand_C,34.95
2852,Product_2852,Home & Kitchen,Brand_E,119.58
2853,Product_2853,Electronics,Brand_C,104.19
2854,Product_2854,Clothing,Brand_A,591.76
2855,Product_2855,Sports,Brand_A,272.84
2856,Product_2856,Toys,Brand_C,129.62
2857,Product_2857,Beauty,Brand_A,645.74
2858,Product_2858,Sports,Brand_D,651.34
2859,Product_2859,Home & Kitchen,Brand_A,176.73
2860,Product_2860,Toys,Brand_E,199.81
2861,Product_2861,Home & Kitchen,Brand_E,441.73
2862,Product_2862,Home & Kitchen,Brand_B,684.34
2863,Product_2863,Clothing,Brand_A,612.44
2864,Product_2864,Beauty,Brand_D,34.75
2865,Product_2865,Beauty,Brand_B,324.04
2866,Product_2866,Beauty,Brand_C,331.67
2867,Product_2867,Toys,Brand_C,31.75
2868,Product_2868,Beauty,Brand_A,64.0
2869,Product_2869,Toys,Brand_C,404.61
2870,Product_2870,Books,Brand_E,450.34
2871,Product_2871,Clothing,Brand_D,67.75
2872,Product_2872,Sports,Brand_E,86.58
2873,Product_2873,Home & Kitchen,Brand_A,760.96
2874,Product_2874,Electronics,Brand_B,243.83
2875,Product_2875,Electronics,Brand_D,565.92
2876,Product_2876,Toys,Brand_B,468.64
2877,Product_2877,Toys,Brand_D,203.59
2878,Product_2878,Electronics,Brand_B,32.36
2879,Product_2879,Beauty,Brand_C,347.21
2880,Product_2880,Beauty,Brand_A,263.0
2881,Product_2881,Beauty,Brand_E,613.16
2882,Product_2882,Toys,Brand_E,410.24
2883,Product_2883,Electronics,Brand_D,423.69
2884,Product_2884,Books,Brand_A,305.71
2885,Product_2885,Home & Kitchen,Brand_B,102.92
2886,Product_2886,Sports,Brand_A,186.92
2887,Product_2887,Books,Brand_A,273.35
2888,Product_2888,Beauty,Brand_D,75.72
2889,Product_2889,Beauty,Brand_A,22.18
2890,Product_2890,Beauty,Brand_D,163.58
2891,Product_2891,Home & Kitchen,Brand_A,579.56
2892,Product_2892,Home & Kitchen,Brand_C,67.69
2893,Product_2893,Toys,Brand_D,416.58
2894,Product_2894,Books,Brand_A,185.62
2895,Product_2895,Electronics,Brand_A,276.61
2896,Product_2896,Electronics,Brand_A,275.8
2897,Product_2897,Clothing,Brand_C,594.5
2898,Product_2898,Books,Brand_B,777.36
2899,Product_2899,Clothing,Brand_D,793.5
2900,Product_2900,Electronics,Brand_E,50.99
2901,Product_2901,Electronics,Brand_C,772.96
2902,Product_2902,Clothing,Brand_C,223.3
2903,Product_2903,Toys,Brand_A,46.69
2904,Product_2904,Toys,Brand_D,96.61
2905,Product_2905,Toys,Brand_C,446.26
2906,Product_2906,Beauty,Brand_A,161.07
2907,Product_2907,Clothing,Brand_D,606.45
2908,Product_2908,Clothing,Brand_D,371.62
2909,Product_2909,Clothing,Brand_E,43.06
2910,Product_2910,Beauty,Brand_C,38.15
2911,Product_2911,Sports,Brand_A,752.23
2912,Product_2912,Sports,Brand_C,759.59
2913,Product_2913,Sports,Brand_C,591.74
2914,Product_2914,Home & Kitchen,Brand_E,798.05
2915,Product_2915,Clothing,Brand_C,344.99
2916,Product_2916,Sports,Brand_D,508.59
2917,Product_2917,Clothing,Brand_A,255.85
2918,Product_2918,Sports,Brand_A,10.87
2919,Product_2919,Electronics,Brand_D,102.18
2920,Product_2920,Clothing,Brand_C,578.8
2921,Product_2921,Electronics,Brand_D,260.03
2922,Product_2922,Electronics,Brand_A,616.71
2923,Product_2923,Sports,Brand_B,252.26
2924,Product_2924,Clothing,Brand_D,678.3
2925,Product_2925,Books,Brand_C,421.87
2926,Product_2926,Home & Kitchen,Brand_A,696.33
2927,Product_2927,Beauty,Brand_C,545.88
2928,Product_2928,Books,Brand_D,485.05
2929,Product_2929,Home & Kitchen,Brand_E,224.52
2930,Product_2930,Clothing,Brand_E,353.01
2931,Product_2931,Sports,Brand_D,358.67
2932,Product_2932,Home & Kitchen,Brand_C,514.5
2933,Product_2933,Home & Kitchen,Brand_B,744.36
2934,Product_2934,Beauty,Brand_C,501.16
2935,Product_2935,Clothing,Brand_D,589.93
2936,Product_2936,Clothing,Brand_E,376.63
2937,Product_2937,Sports,Brand_D,548.63
2938,Product_2938,Books,Brand_A,296.92
2939,Product_2939,Toys,Brand_B,344.55
2940,Product_2940,Books,Brand_A,528.86
2941,Product_2941,Clothing,Brand_C,151.45
2942,Product_2942,Beauty,Brand_B,508.39
2943,Product_2943,Clothing,Brand_E,55.29
2944,Product_2944,Home & Kitchen,Brand_A,484.91
2945,Product_2945,Electronics,Brand_D,703.07
2946,Product_2946,Sports,Brand_B,506.12
2947,Product_2947,Home & Kitchen,Brand_E,237.36
2948,Product_2948,Books,Brand_A,558.79
2949,Product_2949,Books,Brand_A,782.69
2950,Product_2950,Books,Brand_A,600.53
2951,Product_2951,Beauty,Brand_E,393.22
2952,Product_2952,Sports,Brand_D,77.42
2953,Product_2953,Toys,Brand_C,377.35
2954,Product_2954,Electronics,Brand_B,137.81
2955,Product_2955,Sports,Brand_E,577.83
2956,Product_2956,Home & Kitchen,Brand_D,271.66
2957,Product_2957,Books,Brand_A,617.83
2958,Product_2958,Beauty,Brand_B,690.24
2959,Product_2959,Sports,Brand_D,450.98
2960,Product_2960,Clothing,Brand_C,38.93
2961,Product_2961,Books,Brand_C,404.57
2962,Product_2962,Sports,Brand_B,370.86
2963,Product_2963,Electronics,Brand_D,78.97
2964,Product_2964,Books,Brand_D,418.54
2965,Product_2965,Sports,Brand_A,424.08
2966,Product_2966,Electronics,Brand_E,283.28
2967,Product_2967,Clothing,Brand_A,714.65
2968,Product_2968,Electronics,Brand_C,606.54
2969,Product_2969,Beauty,Brand_B,342.56
2970,Product_2970,Electronics,Brand_B,284.32
2971,Product_2971,Books,Brand_D,412.38
2972,Product_2972,Beauty,Brand_A,612.14
2973,Product_2973,Electronics,Brand_C,679.14
2974,Product_2974,Sports,Brand_A,311.67
2975,Product_2975,Books,Brand_A,659.25
2976,Product_2976,Clothing,Brand_B,570.02
2977,Product_2977,Books,Brand_D,548.5
2978,Product_2978,Home & Kitchen,Brand_E,405.35
2979,Product_2979,Sports,Brand_C,738.52
2980,Product_2980,Electronics,Brand_A,210.85
2981,Product_2981,Sports,Brand_A,721.21
2982,Product_2982,Clothing,Brand_A,491.97
2983,Product_2983,Sports,Brand_B,256.9
2984,Product_2984,Books,Brand_B,188.8
2985,Product_2985,Toys,Brand_E,246.76
2986,Product_2986,Clothing,Brand_C,290.86
2987,Product_2987,Electronics,Brand_B,532.71
2988,Product_2988,Sports,Brand_E,578.98
2989,Product_2989,Sports,Brand_D,470.65
2990,Product_2990,Beauty,Brand_A,385.26
2991,Product_2991,Beauty,Brand_B,50.58
2992,Product_2992,Sports,Brand_C,704.02
2993,Product_2993,Electronics,Brand_C,252.25
2994,Product_2994,Toys,Brand_D,388.43
2995,Product_2995,Home & Kitchen,Brand_B,400.73
2996,Product_2996,Home & Kitchen,Brand_D,85.02
2997,Product_2997,Electronics,Brand_D,359.51
2998,Product_2998,Beauty,Brand_C,114.36
2999,Product_2999,Toys,Brand_D,607.46
3000,Product_3000,Clothing,Brand_C,100.73
3001,Product_3001,Sports,Brand_D,538.67
3002,Product_3002,Home & Kitchen,Brand_E,205.81
3003,Product_3003,Clothing,Brand_A,702.87
3004,Product_3004,Beauty,Brand_D,454.69
3005,Product_3005,Sports,Brand_C,140.96
3006,Product_3006,Home & Kitchen,Brand_A,145.71
3007,Product_3007,Clothing,Brand_E,31.74
3008,Product_3008,Electronics,Brand_A,522.92
3009,Product_3009,Sports,Brand_B,551.39
3010,Product_3010,Sports,Brand_C,713.78
3011,Product_3011,Beauty,Brand_A,685.36
3012,Product_3012,Home & Kitchen,Brand_B,777.68
3013,Product_3013,Books,Brand_D,689.36
3014,Product_3014,Sports,Brand_D,664.93
3015,Product_3015,Books,Brand_A,642.05
3016,Product_3016,Sports,Brand_B,710.77
3017,Product_3017,Sports,Brand_A,49.96
3018,Product_3018,Books,Brand_A,778.29
3019,Product_3019,Electronics,Brand_E,314.05
3020,Product_3020,Beauty,Brand_C,25.5
3021,Product_3021,Home & Kitchen,Brand_D,735.9
3022,Product_3022,Toys,Brand_A,557.71
3023,Product_3023,Electronics,Brand_D,426.49
3024,Product_3024,Clothing,Brand_D,613.49
3025,Product_3025,Electronics,Brand_D,83.33
3026,Product_3026,Electronics,Brand_A,584.93
3027,Product_3027,Clothing,Brand_A,255.74
3028,Product_3028,Beauty,Brand_E,454.6
3029,Product_3029,Clothing,Brand_D,552.29
3030,Product_3030,Clothing,Brand_A,504.73
3031,Product_3031,Toys,Brand_D,188.04
3032,Product_3032,Clothing,Brand_B,493.96
3033,Product_3033,Electronics,Brand_A,174.74
3034,Product_3034,Toys,Brand_E,404.76
3035,Product_3035,Toys,Brand_E,755.49
3036,Product_3036,Clothing,Brand_B,286.62
3037,Product_3037,Books,Brand_B,469.13
3038,Product_3038,Beauty,Brand_E,742.85
3039,Product_3039,Clothing,Brand_B,715.47
3040,Product_3040,Home & Kitchen,Brand_D,224.14
3041,Product_3041,Toys,Brand_C,724.06
3042,Product_3042,Toys,Brand_E,674.87
3043,Product_3043,Beauty,Brand_C,238.08
3044,Product_3044,Books,Brand_C,674.24
3045,Product_3045,Books,Brand_B,570.2
3046,Product_3046,Toys,Brand_C,773.79
3047,Product_3047,Clothing,Brand_D,442.82
3048,Product_3048,Clothing,Brand_B,538.21
3049,Product_3049,Toys,Brand_E,338.32
3050,Product_3050,Toys,Brand_B,317.59
3051,Product_3051,Sports,Brand_A,665.56
3052,Product_3052,Books,Brand_D,295.67
3053,Product_3053,Toys,Brand_E,325.57
3054,Product_3054,Books,Brand_D,651.4
3055,Product_3055,Clothing,Brand_D,29.15
3056,Product_3056,Sports,Brand_D,444.76
3057,Product_3057,Clothing,Brand_A,457.73
3058,Product_3058,Electronics,Brand_B,490.3
3059,Product_3059,Home & Kitchen,Brand_A,749.85
3060,Product_3060,Books,Brand_C,388.0
3061,Product_3061,Electronics,Brand_C,261.49
3062,Product_3062,Electronics,Brand_D,722.32
3063,Product_3063,Electronics,Brand_A,426.35
3064,Product_3064,Electronics,Brand_D,713.31
3065,Product_3065,Sports,Brand_B,466.93
3066,Product_3066,Electronics,Brand_E,509.08
3067,Product_3067,Books,Brand_C,47.73
3068,Product_3068,Books,Brand_A,640.42
3069,Product_3069,Toys,Brand_A,64.58
3070,Product_3070,Books,Brand_A,631.02
3071,Product_3071,Beauty,Brand_C,317.98
3072,Product_3072,Home & Kitchen,Brand_B,56.98
3073,Product_3073,Beauty,Brand_C,36.45
3074,Product_3074,Clothing,Brand_C,129.5
3075,Product_3075,Books,Brand_E,432.34
3076,Product_3076,Toys,Brand_E,645.3
3077,Product_3077,Sports,Brand_D,63.74
3078,Product_3078,Clothing,Brand_E,420.29
3079,Product_3079,Electronics,Brand_B,308.25
3080,Product_3080,Beauty,Brand_C,272.99
3081,Product_3081,Clothing,Brand_C,569.44
3082,Product_3082,Books,Brand_B,350.17
3083,Product_3083,Books,Brand_E,542.38
3084,Product_3084,Toys,Brand_E,352.52
3085,Product_3085,Toys,Brand_C,699.49
3086,Product_3086,Electronics,Brand_D,62.91
3087,Product_3087,Books,Brand_C,285.43
3088,Product_3088,Sports,Brand_D,132.68
3089,Product_3089,Home & Kitchen,Brand_D,166.71
3090,Product_3090,Books,Brand_C,334.97
3091,Product_3091,Clothing,Brand_A,436.05
3092,Product_3092,Books,Brand_A,688.66
3093,Product_3093,Beauty,Brand_D,193.87
3094,Product_3094,Beauty,Brand_D,739.89
3095,Product_3095,Books,Brand_D,104.18
3096,Product_3096,Clothing,Brand_C,32.23
3097,Product_3097,Home & Kitchen,Brand_D,19.65
3098,Product_3098,Home & Kitchen,Brand_D,703.76
3099,Product_3099,Clothing,Brand_C,725.71
3100,Product_3100,Electronics,Brand_C,76.86
3101,Product_3101,Books,Brand_E,362.91
3102,Product_3102,Books,Brand_B,223.25
3103,Product_3103,Electronics,Brand_E,137.49
3104,Product_3104,Clothing,Brand_A,191.65
3105,Product_3105,Home & Kitchen,Brand_E,630.14
3106,Product_3106,Books,Brand_B,550.16
3107,Product_3107,Electronics,Brand_A,740.21
3108,Product_3108,Books,Brand_B,86.23
3109,Product_3109,Books,Brand_A,713.95
3110,Product_3110,Books,Brand_E,10.24
3111,Product_3111,Beauty,Brand_E,594.43
3112,Product_3112,Beauty,Brand_C,535.6
3113,Product_3113,Books,Brand_D,265.81
3114,Product_3114,Beauty,Brand_B,77.34
3115,Product_3115,Books,Brand_D,230.65
3116,Product_3116,Electronics,Brand_D,373.38
3117,Product_3117,Toys,Brand_A,775.44
3118,Product_3118,Electronics,Brand_E,168.81
3119,Product_3119,Electronics,Brand_D,317.82
3120,Product_3120,Clothing,Brand_C,696.67
3121,Product_3121,Home & Kitchen,Brand_B,542.48
3122,Product_3122,Sports,Brand_A,261.81
3123,Product_3123,Electronics,Brand_B,227.58
3124,Product_3124,Clothing,Brand_E,514.77
3125,Product_3125,Toys,Brand_D,706.7
3126,Product_3126,Electronics,Brand_B,420.29
3127,Product_3127,Home & Kitchen,Brand_B,148.87
3128,Product_3128,Beauty,Brand_B,340.53
3129,Product_3129,Beauty,Brand_D,435.66
3130,Product_3130,Toys,Brand_E,614.89
3131,Product_3131,Sports,Brand_D,65.92
3132,Product_3132,Electronics,Brand_D,20.76
3133,Product_3133,Toys,Brand_E,509.65
3134,Product_3134,Books,Brand_B,294.01
3135,Product_3135,Electronics,Brand_A,685.11
3136,Product_3136,Clothing,Brand_E,617.75
3137,Product_3137,Toys,Brand_A,435.72
3138,Product_3138,Beauty,Brand_D,760.39
3139,Product_3139,Toys,Brand_D,250.35
3140,Product_3140,Sports,Brand_D,242.16
3141,Product_3141,Sports,Brand_D,369.58
3142,Product_3142,Home & Kitchen,Brand_C,62.92
3143,Product_3143,Books,Brand_C,210.66
3144,Product_3144,Toys,Brand_D,755.81
3145,Product_3145,Books,Brand_D,346.37
3146,Product_3146,Toys,Brand_A,418.41
3147,Product_3147,Home & Kitchen,Brand_C,591.26
3148,Product_3148,Toys,Brand_E,243.51
3149,Product_3149,Clothing,Brand_D,637.89
3150,Product_3150,Clothing,Brand_B,252.83
3151,Product_3151,Clothing,Brand_B,347.36
3152,Product_3152,Electronics,Brand_C,38.92
3153,Product_3153,Home & Kitchen,Brand_D,762.48
3154,Product_3154,Home & Kitchen,Brand_A,717.0
3155,Product_3155,Clothing,Brand_C,443.07
3156,Product_3156,Beauty,Brand_D,305.19
3157,Product_3157,Sports,Brand_D,77.96
3158,Product_3158,Clothing,Brand_D,406.23
3159,Product_3159,Toys,Brand_E,799.84
3160,Product_3160,Beauty,Brand_D,456.91
3161,Product_3161,Toys,Brand_B,292.91
3162,Product_3162,Toys,Brand_C,238.86
3163,Product_3163,Electronics,Brand_D,578.69
3164,Product_3164,Toys,Brand_E,227.78
3165,Product_3165,Beauty,Brand_D,244.53
3166,Product_3166,Home & Kitchen,Brand_B,604.11
3167,Product_3167,Beauty,Brand_C,43.16
3168,Product_3168,Beauty,Brand_C,648.46
3169,Product_3169,Toys,Brand_A,687.33
3170,Product_3170,Home & Kitchen,Brand_C,670.48
3171,Product_3171,Clothing,Brand_A,723.94
3172,Product_3172,Electronics,Brand_E,118.05
3173,Product_3173,Toys,Brand_E,207.83
3174,Product_3174,Beauty,Brand_D,544.69
3175,Product_3175,Home & Kitchen,Brand_A,506.68
3176,Product_3176,Clothing,Brand_A,85.6
3177,Product_3177,Toys,Brand_D,349.88
3178,Product_3178,Beauty,Brand_C,453.74
3179,Product_3179,Books,Brand_D,490.62
3180,Product_3180,Beauty,Brand_A,764.83
3181,Product_3181,Home & Kitchen,Brand_B,551.64
3182,Product_3182,Electronics,Brand_D,276.39
3183,Product_3183,Electronics,Brand_E,327.5
3184,Product_3184,Electronics,Brand_E,259.22
3185,Product_3185,Sports,Brand_B,432.84
3186,Product_3186,Toys,Brand_B,45.74
3187,Product_3187,Electronics,Brand_A,9.97
3188,Product_3188,Beauty,Brand_A,308.8
3189,Product_3189,Beauty,Brand_C,405.28
3190,Product_3190,Electronics,Brand_C,170.91
3191,Product_3191,Clothing,Brand_B,682.54
3192,Product_3192,Home & Kitchen,Brand_E,95.02
3193,Product_3193,Home & Kitchen,Brand_A,751.62
3194,Product_3194,Toys,Brand_E,415.58
3195,Product_3195,Clothing,Brand_E,173.92
3196,Product_3196,Books,Brand_B,573.0
3197,Product_3197,Electronics,Brand_B,538.32
3198,Product_3198,Books,Brand_D,285.32
3199,Product_3199,Books,Brand_B,537.91
3200,Product_3200,Beauty,Brand_D,127.63
3201,Product_3201,Electronics,Brand_E,38.26
3202,Product_3202,Electronics,Brand_D,739.18
3203,Product_3203,Home & Kitchen,Brand_C,711.76
3204,Product_3204,Home & Kitchen,Brand_D,522.01
3205,Product_3205,Sports,Brand_E,493.36
3206,Product_3206,Toys,Brand_A,211.18
3207,Product_3207,Home & Kitchen,Brand_A,337.41
3208,Product_3208,Toys,Brand_C,523.2
3209,Product_3209,Sports,Brand_E,664.53
3210,Product_3210,Sports,Brand_D,100.6
3211,Product_3211,Electronics,Brand_C,490.83
3212,Product_3212,Clothing,Brand_E,479.87
3213,Product_3213,Books,Brand_E,688.6
3214,Product_3214,Clothing,Brand_E,501.57
3215,Product_3215,Sports,Brand_D,21.4
3216,Product_3216,Toys,Brand_B,464.29
3217,Product_3217,Books,Brand_C,483.33
3218,Product_3218,Beauty,Brand_C,420.13
3219,Product_3219,Toys,Brand_B,31.6
3220,Product_3220,Beauty,Brand_A,56.73
3221,Product_3221,Toys,Brand_C,176.5
3222,Product_3222,Clothing,Brand_B,51.73
3223,Product_3223,Toys,Brand_A,321.76
3224,Product_3224,Beauty,Brand_C,721.71
3225,Product_3225,Home & Kitchen,Brand_E,308.5
3226,Product_3226,Books,Brand_A,163.47
3227,Product_3227,Clothing,Brand_E,685.93
3228,Product_3228,Home & Kitchen,Brand_B,754.8
3229,Product_3229,Electronics,Brand_D,609.26
3230,Product_3230,Sports,Brand_C,387.08
3231,Product_3231,Beauty,Brand_B,519.28
3232,Product_3232,Home & Kitchen,Brand_C,202.16
3233,Product_3233,Clothing,Brand_C,711.64
3234,Product_3234,Clothing,Brand_E,299.58
3235,Product_3235,Sports,Brand_C,666.03
3236,Product_3236,Books,Brand_C,336.36
3237,Product_3237,Electronics,Brand_D,203.66
3238,Product_3238,Toys,Brand_B,713.23
3239,Product_3239,Electronics,Brand_A,373.73
3240,Product_3240,Clothing,Brand_D,380.87
3241,Product_3241,Beauty,Brand_D,22.37
3242,Product_3242,Books,Brand_C,388.8
3243,Product_3243,Toys,Brand_D,113.26
3244,Product_3244,Home & Kitchen,Brand_B,763.91
3245,Product_3245,Toys,Brand_B,763.6
3246,Product_3246,Clothing,Brand_A,233.49
3247,Product_3247,Sports,Brand_E,102.76
3248,Product_3248,Toys,Brand_A,103.09
3249,Product_3249,Toys,Brand_D,12.59
3250,Product_3250,Beauty,Brand_A,140.78
3251,Product_3251,Toys,Brand_D,627.24
3252,Product_3252,Electronics,Brand_E,543.27
3253,Product_3253,Electronics,Brand_B,361.4
3254,Product_3254,Home & Kitchen,Brand_B,463.42
3255,Product_3255,Clothing,Brand_E,391.1
3256,Product_3256,Books,Brand_A,471.24
3257,Product_3257,Books,Brand_C,601.76
3258,Product_3258,Sports,Brand_B,443.9
3259,Product_3259,Sports,Brand_D,217.78
3260,Product_3260,Sports,Brand_B,595.42
3261,Product_3261,Electronics,Brand_D,371.68
3262,Product_3262,Electronics,Brand_C,534.85
3263,Product_3263,Sports,Brand_A,305.4
3264,Product_3264,Beauty,Brand_A,176.77
3265,Product_3265,Books,Brand_B,618.26
3266,Product_3266,Beauty,Brand_C,410.16
3267,Product_3267,Beauty,Brand_D,38.01
3268,Product_3268,Toys,Brand_A,103.23
3269,Product_3269,Books,Brand_A,773.51
3270,Product_3270,Electronics,Brand_D,57.52
3271,Product_3271,Beauty,Brand_D,750.91
3272,Product_3272,Books,Brand_B,645.1
3273,Product_3273,Home & Kitchen,Brand_A,702.51
3274,Product_3274,Beauty,Brand_D,798.03
3275,Product_3275,Clothing,Brand_D,574.8
3276,Product_3276,Toys,Brand_A,174.98
3277,Product_3277,Beauty,Brand_A,501.93
3278,Product_3278,Sports,Brand_D,395.22
3279,Product_3279,Home & Kitchen,Brand_A,736.6
3280,Product_3280,Books,Brand_B,581.28
3281,Product_3281,Clothing,Brand_C,426.12
3282,Product_3282,Beauty,Brand_D,548.68
3283,Product_3283,Clothing,Brand_B,765.02
3284,Product_3284,Clothing,Brand_A,457.65
3285,Product_3285,Toys,Brand_A,594.82
3286,Product_3286,Toys,Brand_B,197.87
3287,Product_3287,Electronics,Brand_C,105.0
3288,Product_3288,Clothing,Brand_C,712.92
3289,Product_3289,Clothing,Brand_B,421.5
3290,Product_3290,Clothing,Brand_B,646.85
3291,Product_3291,Toys,Brand_D,289.59
3292,Product_3292,Toys,Brand_C,604.13
3293,Product_3293,Books,Brand_C,277.56
3294,Product_3294,Sports,Brand_A,104.18
3295,Product_3295,Electronics,Brand_C,137.21
3296,Product_3296,Toys,Brand_D,461.22
3297,Product_3297,Clothing,Brand_A,470.34
3298,Product_3298,Books,Brand_E,271.67
3299,Product_3299,Clothing,Brand_C,406.56
3300,Product_3300,Toys,Brand_C,5.01
3301,Product_3301,Home & Kitchen,Brand_B,343.0
3302,Product_3302,Sports,Brand_E,359.01
3303,Product_3303,Toys,Brand_C,26.32
3304,Product_3304,Beauty,Brand_C,632.33
3305,Product_3305,Electronics,Brand_E,514.02
